"word_lex_0";"word_form_0";"word_gramm_0";"word_pos_0";"dist_0";"word_lex_1";"word_form_1";"word_gramm_1";"word_pos_1";"dist_1";"word_lex_2";"word_form_2";"word_gramm_2";"word_pos_2";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"долгота";"долгота";"S,f,inan,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"хронометр";"хронометрамъ";"S,dat,inan,m,pl";"S";"2.4e-05";"1.6128615702512048e-05";"3.5712785143562456e-05";"0.06599637126132885";"0.04435125457642846";"0.09820475946294238";"25.703664";"17.273521616770566";"38.24789290976338"
"заправка";"заправки";"S,f,inan,nom,pl";"S";"1";"на";"на";"PR";"PR";"1";"автострада";"автострадах";"S,f,inan,loc,pl";"S";"2.4e-05";"1.6128615702512048e-05";"3.5712785143562456e-05";"0.06599637126132885";"0.04435125457642846";"0.09820475946294238";"25.703664";"17.273521616770566";"38.24789290976338"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"борьба";"борьбе";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"граница";"границах";"S,f,inan,loc,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"донесение";"донесения";"S,inan,n,nom,pl";"S";"1";"из";"из";"PR";"PR";"1";"белград";"белграда";"S,gen,inan,m,sg,topon";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"информация";"информация";"S,f,inan,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"сайт";"сайте";"S,inan,loc,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"коллега";"коллеги";"S,anim,m,nom,pl";"S";"1";"по";"по";"PR";"PR";"1";"цех";"цеху";"S,dat,inan,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"комната";"комната";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"коммуналка";"коммуналке";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"линия";"линия";"S,f,inan,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"производство";"производству";"S,dat,inan,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"любовь";"любовь";"S,f,inan,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"муж";"мужу";"S,anim,dat,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"момент";"момент";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"история";"истории";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"небо";"небо";"S,inan,n,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"запад";"западе";"S,inan,loc,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"опыт";"опыты";"S,inan,m,nom,pl";"S";"1";"без";"без";"PR";"PR";"1";"взрыв";"взрывов";"S,gen,inan,m,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"подпись";"подписи";"S,f,inan,nom,pl";"S";"1";"к";"к";"PR";"PR";"1";"иллюстрация";"иллюстрациям";"S,dat,f,inan,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"понятие";"понятие";"S,inan,n,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"честь";"чести";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"посол";"посол";"S,anim,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"петербург";"петербурге";"S,inan,loc,m,sg,topon";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"поступление";"поступления";"S,inan,n,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"бюджет";"бюджет";"S,acc,inan,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"радость";"радость";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"жизнь";"жизни";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"разговор";"разговор";"S,inan,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"мать";"матерью";"S,anim,f,ins,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"разговор";"разговор";"S,inan,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"отец";"отцом";"S,anim,ins,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"роса";"роса";"S,f,inan,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"трава";"траве";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"солдат";"солдат";"S,anim,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"винтовка";"винтовкой";"S,f,inan,ins,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"солдат";"солдаты";"S,anim,m,nom,pl";"S";"1";"с";"с";"PR";"PR";"1";"автомат";"автоматами";"S,inan,ins,m,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"спасибо";"спасибо";"S,0,inan,n,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"компания";"компанию";"S,acc,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"спасибо";"спасибо";"S,0,inan,n,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"чай";"чай";"S,acc,inan,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"старик";"старик";"S,anim,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"лицо";"лицом";"S,inan,ins,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"страх";"страх";"S,inan,m,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"будущее";"будущее";"S,acc,inan,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"ступенька";"ступенька";"S,f,inan,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"ступенька";"ступенькой";"S,f,inan,ins,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"работа";"работе";"S,dat,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"цветок";"цветы";"S,inan,m,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"горшок";"горшках";"S,inan,loc,m,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"человек";"люди";"S,anim,m,nom,pl";"S";"1";"на";"на";"PR";"PR";"1";"улица";"улицах";"S,f,inan,loc,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"черта";"черты";"S,f,inan,nom,pl";"S";"1";"из";"из";"PR";"PR";"1";"жизнь";"жизни";"S,f,gen,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"явление";"явление";"S,inan,n,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"история";"истории";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"билет";"билеты";"S,inan,m,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"театр";"театр";"S,acc,inan,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"бой";"бои";"S,inan,m,nom,pl";"S";"1";"на";"на";"PR";"PR";"1";"фронт";"фронте";"S,inan,loc,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"вода";"вода";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"котелок";"котелке";"S,inan,loc,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"взаимоотношение";"взаимоотношениях";"S,inan,loc,n,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"закрытие";"закрытии";"S,inan,loc,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"об";"об";"PR";"PR";"1";"объединение";"объединении";"S,inan,loc,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"врач";"врач";"S,anim,m,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"профессия";"профессии";"S,dat,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"вход";"вход";"S,inan,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"улица";"улицы";"S,f,gen,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"грех";"грех";"S,inan,m,nom,sg";"S";"1";"перед";"перед";"PR";"PR";"1";"бог";"богом";"S,anim,ins,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"дверь";"дверь";"S,f,inan,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"улица";"улицы";"S,f,gen,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"кандидат";"кандидаты";"S,anim,m,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"депутат";"депутаты";"S,acc2,anim,m,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"кожа";"кожа";"S,f,inan,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"голова";"голове";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"лампочка";"лампочка";"S,f,inan,nom,sg";"S";"1";"без";"без";"PR";"PR";"1";"абажур";"абажура";"S,gen,inan,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"любовь";"любовь";"S,f,inan,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"поэзия";"поэзии";"S,dat,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"любовь";"любовь";"S,f,inan,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"чтение";"чтению";"S,dat,inan,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"мир";"мир";"S,inan,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"земля";"земле";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"море";"море";"S,inan,n,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"колено";"колено";"S,acc,inan,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"наука";"наука";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"сибирь";"сибири";"S,f,inan,loc,sg,topon";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"путь";"путь";"S,inan,m,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"коммунизм";"коммунизму";"S,dat,inan,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"пыль";"пыль";"S,f,inan,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"дорога";"дороге";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"работа";"работы";"S,f,inan,nom,pl";"S";"1";"по";"по";"PR";"PR";"1";"восстановление";"восстановлению";"S,dat,inan,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"разговор";"разговор";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"политика";"политике";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"решение";"решение";"S,inan,n,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"прекращение";"прекращении";"S,inan,loc,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"роман";"роман";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"письмо";"письмах";"S,inan,loc,n,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"ступень";"ступень";"S,f,inan,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"ступень";"ступенью";"S,f,inan,ins,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"школа";"школе";"S,dat,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"часы";"часы";"S,inan,m,nom,pl";"S";"1";"с";"с";"PR";"PR";"1";"бой";"боем";"S,inan,ins,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"гипотеза";"гипотеза";"S,f,inan,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"существование";"существовании";"S,inan,loc,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"дверь";"дверь";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"ванная";"ванную";"S,acc,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"дверь";"дверь";"S,f,inan,nom,sg";"S";"1";"из";"из";"PR";"PR";"1";"комната";"комнаты";"S,f,gen,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"женщина";"женщина";"S,anim,f,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"свет";"свете";"S,inan,loc,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"забота";"забота";"S,f,inan,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"сохранение";"сохранении";"S,inan,loc,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"молитва";"молитва";"S,f,inan,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"бог";"богу";"S,anim,dat,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"мысль";"мысль";"S,f,inan,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"женитьба";"женитьбе";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"очередь";"очереди";"S,f,inan,nom,pl";"S";"1";"за";"за";"PR";"PR";"1";"хлеб";"хлебом";"S,inan,ins,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"плата";"плата";"S,f,inan,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"пользование";"пользование";"S,acc,inan,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"представление";"представления";"S,inan,n,nom,pl";"S";"1";"о";"о";"PR";"PR";"1";"природа";"природе";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"работа";"работа";"S,f,inan,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"ребенок";"детьми";"S,anim,ins,m,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"снег";"снѣгъ";"S,inan,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"голова";"голову";"S,acc,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"спасибо";"спасибо";"S,0,inan,n,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"откровенность";"откровенность";"S,acc,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"спрос";"спрос";"S,inan,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"продукция";"продукцию";"S,acc,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"страсть";"страсть";"S,f,inan,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"чтение";"чтению";"S,dat,inan,n,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"телефон";"телефон";"S,inan,m,nom,sg";"S";"1";"для";"для";"PR";"PR";"1";"справка";"справок";"S,f,gen,inan,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"тень";"тени";"S,f,inan,nom,pl";"S";"1";"под";"под";"PR";"PR";"1";"глаз";"глазами";"S,inan,ins,m,pl";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"человек";"человек";"S,anim,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"земля";"земле";"S,f,inan,loc,sg,topon";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"вкус";"вкус";"S,inan,m,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"жизнь";"жизни";"S,dat,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"год";"год";"S,inan,m,nom,sg";"S";"1";"от";"от";"PR";"PR";"1";"род";"роду";"S,gen2,inan,m,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"метр";"метр";"S,inan,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"кепка";"кепкой";"S,f,inan,ins,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"недостаток";"недостатки";"S,inan,m,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"работа";"работе";"S,f,inan,loc,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"письмо";"письмо";"S,inan,n,nom,sg";"S";"1";"от";"от";"PR";"PR";"1";"мать";"матери";"S,anim,f,gen,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
"смерть";"смерть";"S,f,inan,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"смерть";"смерть";"S,acc,f,inan,sg";"S";"2.3e-05";"1.5326772159204668e-05";"3.4514636370040324e-05";"0.06324652245877348";"0.04214630606902792";"0.09491003149278934";"24.632678";"16.41475840769797";"36.964692347404004"
