"word_lex_0";"word_form_0";"word_gramm_0";"word_pos_0";"dist_0";"word_lex_1";"word_form_1";"word_gramm_1";"word_pos_1";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"делать";"делать";"V,act,inf,ipf,tran";"V";"1";"уступка";"уступки";"S,acc,f,inan,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"держать";"держать";"V,act,inf,ipf,tran";"V";"1";"совет";"совет";"S,acc,inan,m,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"добиваться";"добиваться";"V,inf,intr,ipf,med";"V";"1";"разрешение";"разрешения";"S,gen,inan,n,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"довести";"довести";"V,act,inf,pf,tran";"V";"1";"страна";"страну";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"заглушить";"заглушить";"V,act,inf,pf,tran";"V";"1";"тоска";"тоску";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"закрыть";"закрыть";"V,act,inf,pf,tran";"V";"1";"окно";"окна";"S,acc,inan,n,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"заложить";"заложить";"V,act,inf,pf,tran";"V";"1";"коляска";"коляску";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"извлекать";"извлекать";"V,act,inf,ipf,tran";"V";"1";"урок";"уроки";"S,acc,inan,m,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"искать";"искать";"V,act,inf,intr,ipf";"V";"1";"покровительство";"покровительства";"S,gen,inan,n,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"искать";"искать";"V,act,inf,ipf,tran";"V";"1";"жена";"жену";"S,acc,anim,f,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"искать";"искать";"V,act,inf,ipf,tran";"V";"1";"комната";"комнату";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"искать";"искать";"V,act,inf,ipf,tran";"V";"1";"слово";"слова";"S,acc,inan,n,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"использовать";"использовать";"V,act,inf,ipf,tran";"V";"1";"метод";"методы";"S,acc,inan,m,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"курить";"курить";"V,act,inf,ipf,tran";"V";"1";"сигара";"сигары";"S,acc,f,inan,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"лишить";"лишить";"V,act,inf,pf,tran";"V";"1";"право";"права";"S,gen,inan,n,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"найти";"найти";"V,act,inf,pf,tran";"V";"1";"документ";"документы";"S,acc,inan,m,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"найти";"найти";"V,act,inf,pf,tran";"V";"1";"контакт";"контакт";"S,acc,inan,m,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"найти";"найти";"V,act,inf,pf,tran";"V";"1";"пища";"пищу";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"найти";"найти";"V,act,inf,pf,tran";"V";"1";"успокоение";"успокоение";"S,acc,inan,n,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"написать";"написать";"V,act,inf,pf,tran";"V";"1";"доклад";"доклад";"S,acc,inan,m,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
